codigo_produto;produto;secao;custo_atual;preco_atual;ncm
00000984;COBRE LEITO KING 03 PÇS 250 FIOS MICROFIBRA ANDREZA;COBRE LEITO;144.30;436.00;63041910
00000481;GUARDANAPO PONTO AJOUR COLORATTA COPA&CIA;DIVERSOS;17.79;42.00;63025100
00004352;KIT SPA 3 PEÇAS TRUSSARDI (HIDRATANTE/SABONETE/ESFOLIANT;JOGO DE TOALHAS;68.64;149.00;33030010
00006956;TAPETE SENA/COMPELO 1.00/1.40 EDANTEX;TAPETE;84.15;203.00;57024200
00006940;PORTA TOALHA DE BANCADA CROM/DOU/COB 1608/1177/1029 FUTURE;DIVERSOS;39.00;85.00;73249000
00006948;SOUSPLAT DALLAS COPA&CIA;DIVERSOS;18.82;46.00;39241000
00006847;VELA PIETRA COPA&CIA;DIVERSOS;45.40;89.00;34060000
00006889;TAPETE ANTUERPIA/LIEGE/BRUXELAS 2.00/2.50 EDANTEX;TAPETE;297.22;897.00;57024200
00006961;EDREDON QUEEN 03 PCS SONATA 100%POL. KARSTEN;EDREDON;221.79;478.00;94049000
00006804;CORUJA ROSE GOLD EM CERAMICA REF 08651;DIVERSOS;9.90;19.90;69139000
00006677;TAPETE FIO DE SEDA 0.50/0.80 PINHEIRO;TAPETE;22.00;66.00;57024200
00006878;TABUA REDONDA BAMBOO NIAZITEX;DIVERSOS;19.19;42.00;44191100
00006862;CJ 07PCS JARRA C/ 6 TACAS DE CRISTAL PALM HAND PAINTING LYOR;DIVERSOS;80.55;219.00;70132200
00006831;TAPETE ORLANDO 2.50/3.50 BUCHARA;TAPETE;952.88;2096.00;57033000
00006973;HIDRATANTE CORPORAL LOVESSENCE;DIVERSOS;3.45;12.00;33072090
00006644;COBERTOR QUEEN PIEMONTESI 100%POLIESTER TRUSSARDI;COBERTOR;519.96;1144.00;63014000
00002611;ALMOFADA AMAMENTACAO CLEAN BABY MIX PAULINHA;TRAVESSEIROS;27.42;95.00;62093000
00006883;TAPETE SENA/COMPELO 3.00/4.00 EDANTEX;TAPETE;751.06;1790.00;57024200
00001287;VARAO PROMOCIONAL 2 MTS 19 MM MARRON BELLA ARTE;DIVERSOS;5.00;9.90;63023200
00006910;TAPETE KILIM 0.50/0.80 SORTIDO NIAZITEX;TAPETE;8.65;25.00;57029200
00000060;TRAVESSA DE CRISTAL BUBBLE LYOR;DIVERSOS;6.08;13.90;70134100
00006932;BANDEJA DE BAMBU HEART 17X16,5X1,5 CM LYOR;DIVERSOS;13.46;33.00;44191900
00006933;BANDEJA DE BAMBU MÉDIA HEART LYOR;DIVERSOS;8.83;19.00;44191900
00003898;CAMINHO DE MESA 0.40/0.90 RENDADO FLORAL JOLITEX;CAMINHO DE MESA;31.15;69.00;63025300
00006969;PAR DE PONTEIRA CUBO INFINITY BELLA ARTE;DIVERSOS;20.72;46.00;58089000
00006591;ROUPAO FEM/MASC KIDS MC/ML COM CAPUZ SONHART;PIJAMAS;135.90;269.00;61089900
00000067;VASO DE VIDRO MÉDIO ITALY LYOR;DIVERSOS;84.76;198.00;70139900
00006953;ARGOLA DE GUARDANAPO 04PCS FOLHA DE ADAO/LEAF COPA&CIA;DIVERSOS;60.31;119.00;76151000
00006967;CORTINA DUPLEX 4.20/2.50 GLAM BELLA JANELA;CORTINA;195.76;396.00;63039200
00006871;SAIA BOX QUEEN 1.58/1.98 DIAMOND HEDRONS;SAIA PARA COLCHAO;46.16;97.00;63023200
00002198;TOALHA ROSTO 0.50/0.90 GIGANTE PONTO CRUZ FIORI DOHLER;TOALHAS AVULSA;5.84;10.50;63026000
00000027;PRATO DECORATIVO GRANDE DE CERAMICA LYOR;DIVERSOS;26.97;65.00;69139000
00000197;DISPENSER DE CRISTAL 3 L LYOR;DIVERSOS;75.00;165.00;70134900
00000006;POTICHE GRANDE C/ PÉ DE CRISTAL LYOR;DIVERSOS;56.25;129.00;70139110
00006534;JOGO DE TOALHA LUMINA 05 PCS FIO PENTEADO 0.70/1.40 KARSTEN;JOGO DE TOALHAS;134.03;288.00;63026000
00003797;COBRE LEITO SOLTEIRO 02 PÇS 1.80/2.20 DENIN WASHED ROZAC;COBRE LEITO;57.83;120.00;94049000
00006972;PESEIRA SOFT MAX KING 0.50/2.30 ADOMES;DIVERSOS;34.13;75.00;63022200
00006844;ESPUMA PARA BANHEIRA ESPUMARIA;DIVERSOS;17.70;35.00;33074900
00000652;EDREDON SOLTEIRO 01 PCS MALHA PENTEADA(160/240)LEPPER;EDREDON;108.00;216.00;63021000
00005734;SAIA JEANS MOLETON LOOK JEANS;CONFECCOES;44.89;102.00;62045200
00006737;PLANTA PERMANENTE;DIVERSOS;24.75;51.00;67021000
00006793;VASO MARSALA REF 11648 EM VIDRO COM SUPORTE;DIVERSOS;92.00;184.00;70139900
00004602;SABONETE EM BARRA TRUSSARDI 150G;DIVERSOS;13.75;30.00;34011900
00006892;TAPETE ANTUERPIA/LIEGE/BRUXELAS 1.40/2.00 EDANTEX;TAPETE;235.59;528.00;57024200
00006633;COBRE LEITO KING GRASSO 03 PCS 300 FIOS TRUSSARDI;COBRE LEITO;633.92;1299.00;94049000
00006962;EDREDON CASAL 03 PCS SONATA 100%POL. KARSTEN;EDREDON;203.43;448.00;94049000
00002308;EDREDON KING 03 PCS SONATA 100%POL. KARSTEN;EDREDON;239.36;525.00;63031990
00006991;MANTA P/ ESTOFADO BUZIOS 1.45/2.00 HEDRONS;MANTA;35.84;79.00;63049300
00006992;EDREDON CASAL PLUSH COMBO SOFT HEDRONS;EDREDON;80.50;177.00;94049000
00003545;CORTA LUZ VARAO 3.60 LARG/2.50 ALTURA) BELLA JANELA;CORTINA;39.03;84.00;63039200
00006950;ARGOLA DE GUARDANAPO 04PCS TRANCE COPA&CIA;DIVERSOS;33.91;75.00;630325990
00001591;TAPETE FUJI/PLUMA 1.40/2.00 EDANTEX;TAPETE;385.45;924.00;57024200
00001961;ROUPÃO ATOALHADO ADULTO VERÃO COM BOLSO P/M/G/GG SONHART;ROUPAO;62.77;120.00;61089900
00006968;ABRACADEIRA INFINITY COM IMA BELLA ARTE;CORTINA;16.56;37.00;58089000
00002310;JOGO DE CAMA QUEEN 04 PÇS STRIPE 260 FIOS T. DE SEDA ANDREZA;JOGO DE CAMA;291.18;855.00;\N
00006970;PINGENTE CUBO INFINITY BELLA ARTE;DIVERSOS;27.37;60.00;58089000
00006806;MINI PRATO REF 11344 EM CERAMICA;DIVERSOS;8.40;17.90;691390000
00003310;JOGO DE CAMA SOLT. 03 PÇS150 FIOS DISNEY SANTISTA PRATA COTE;JOGO DE CAMA;36.86;96.00;63022100
00006745;BANDEJA GRANDE PRATA EM METAL COM ESPELHO;DIVERSOS;49.41;99.00;73239900
00006740;PORTA RETRATO PRATA/DOURADO METAL  20X25;DIVERSOS;20.05;39.90;83063000
00006805;PORTA JOIAS CORACAO EM CERAMICA;DIVERSOS;26.89;56.00;69139000
00000267;PORTA ANEIS DE CERAMICA LYOR;DIVERSOS;9.15;23.00;69139000
00006857;PETISQUEIRA DE CRISTAL HEART LYOR;DIVERSOS;13.53;31.00;70134100
00006855;JARRA DE VIDRO SODO CALCIO DIAMOND 1L LYOR;DIVERSOS;21.64;54.00;70134900
00006730;FLOR VERDE EM CERAMICA;DIVERSOS;24.75;49.90;69139000
00000102;BANDEJA DE ZAMAC NIQUELADO LYOR;DIVERSOS;111.94;258.00;\N
00002635;TRAVESSEIRO PARA BEBE ANTISSUFOCANTE NASA DUOFLEX;TRAVESSEIRO PARA BEBE;13.27;52.00;94049000
00004517;PETISQUEIRA C/4 DIVISORIAS DE BAMBU LINEA 33X19,5 CM LYOR;DIVERSOS;23.79;48.00;44191900
00000636;MANTA P/ ESTOFADO JACQUARD CHARME 1.70/1.40 ADOMES;MANTA;30.57;66.00;63014000
00000413;CORTINA DUPLEX 5.40/2.50 MONTREAL BELLA JANELA;CORTINA;99.59;419.00;63041990
00007004;CORTINA LINHO CORTA LUZ 3.00/4.00 ADOMES;CORTINA;278.10;584.00;63031200
00007001;CORTINA CORTA LUZ DIAMANTINA 3.00/4.00 ADOMES;CORTINA;338.04;710.00;63031200
00006672;TAPETE MAJESTIC 2.00/2.90 EDANTEX;TAPETE;591.60;1420.00;57024200
00002511;MANTA P/ ESTOFADO PATCHWORK/CHINILI ALG. ARTESANATO MINEIRO;MANTA;24.76;54.00;63019000
00006858;CONJUNTO BANDEJA DE BAMBU C/ 3PCS P/ QUEIJO INOX LYOR;DIVERSOS;54.11;110.00;\N
00006863;SALEIRO DE MESA CERAMICA C/TAMPA MADEIRA/BAMBU E COLHER LYOR;DIVERSOS;26.65;39.00;69120000
00006934;BANDEJA DE BAMBU HIRE 0.28/0.11 LYOR;DIVERSOS;14.82;32.00;44191900
00006935;BOWL DE BAMBU VERONA LYOR;DIVERSOS;10.85;23.00;44191900
00004381;PERFUME ACQUA DI GIO POUR PROFONDO HOMME 125 ML;PERFUME MASCULINO;388.14;769.00;33030010
00006823;VASO BRANCO REF 10319 EM CERAMICA;DIVERSOS;37.50;75.00;69139000
00006957;TAPETE SENA/COMPELO 1.40/2.00 EDANTEX;TAPETE;168.30;409.00;57024200
00005414;PEÇAS VARIADAS SONHART;ROUPAO;27.00;39.90;63026000
00006974;VASO BRANCO EM CERAMICA REF 10320;DIVERSOS;41.94;88.00;69139000
00007011;CORTINA DUPLEX 3.00/1.70 GLAM BELLA JANELA;CORTINA;106.44;224.00;63039200
00003931;POTICHE DECORATIVO DE CRISTAL RENAISSANCE 11,5X20CM LYOR;DIVERSOS;8.95;21.00;70139110
00007049;CACHEPOT GUEPARDO/TIGRE/ZEBRA EM CERAMICA;DIVERSOS;34.11;82.00;69139000
00003981;PERFUME 212 FEMME  NYC CAROLINA HERRERA 100ML;PERFUME FEMININO;237.05;699.00;33030010
00006614;JOGO DE CAMA CASAL VINTAGE 200 FIOS VIDA BELA KACYUMARA;JOGO DE CAMA;203.03;426.00;63022100
00007172;ALMOFADA 0.50/0.50 CROCHE LAMEZIA/TALAVERA/MENZI KACYUMARA;ALMOFADA;105.87;225.00;94049000
00004099;PERFUME PACHA IBIZA GLAM FEMME  80ML;PERFUME FEMININO;47.14;112.00;33030020
00003420;TAPETE ALLEGRA 03 PCS COZINHA JOLITEX;TAPETE;42.47;117.00;42050000
00007100;DIFUSOR DE AMBIENTES LOVESSENCE;DIVERSOS;29.74;78.00;33079000
00002999;TAPETE TURQUIA 1.60/2.30 PINHEIRO ;TAPETE;44.44;598.00;63039000
00007071;BANDEJA EM METAL COM VIDRO REF 11985/11982/7174/8159;DIVERSOS;34.11;75.00;73239900
00007067;KIT PARA BANHEIRO EM CERAMICA REF 09051;DIVERSOS;72.59;168.00;69120000
00007088;BANDEJA GRANDE METAL REF 12024/12021/12027;DIVERSOS;32.06;75.00;73239900
00006710;TAPETE SISAL 2.00/2.50 GUARUJÁ PINHEIRO;TAPETE;250.00;625.00;57029000
00004954;LENCOL AVULSO QUEEN 2.40/2.60 300 FIOS PINHEIRO;LENCOL AVULSO;237.80;123.00;63014000
00007077;CACHEPOT GATO EM CERAMICA REF 08696;DIVERSOS;14.19;36.00;69139000
00007028;EDREDON QUEEN PERCAL150 FIOS KARSTEN;EDREDON;204.63;438.00;90409000
00007014;TAPETE SALDAO PROMOCIONAL 1.50/2.00;TAPETE;0.00;154.50;63032100
00006849;JOGO AMERICANO LUNA ESTAMPADO COPA&CIA;JOGO DE COZINHA;11.03;24.00;\N
00005656;PERFUME VALENTINA ABSOLUTO 80 ML;PERFUME FEMININO;330.55;620.00;33030010
00004477;CAMINHO DE MESA 0.32/0.90 SPLENDOR JOLITEX;CAMINHO DE MESA;20.61;48.00;63025300
00005425;TAPA OLHO ADULTO COM EMBALAGEM SONHART;PIJAMAS;19.90;39.90;61179000
00007008;TAPETE DA VINCI 3.00/4.00  NIAZITEX;TAPETE;1428.00;3345.00;57029200
00006988;SAIA BOX QUEEN CAIOBA HEDRONS;SAIA PARA COLCHAO;41.05;90.00;63023200
00001890;MEIA JUVENIL ESPORTIVO COD5060/5010 SELENE;CONFECCOES;2.41;4.50;\N
00006996;CORTINA VOIL SANTORINI 4.00/4.00 ADOMES;CORTINA;230.26;483.00;63031200
00006987;SAIA BOX KING CAIOBA HEDRONS;SAIA PARA COLCHAO;44.15;97.00;63023200
00007160;VASO COM PLANTA PERMANENTE VITTA JOLITEX;DIVERSOS;38.09;84.00;67021000
00001416;ESCOVA PARA GRELHA DE AÇO INOX COM RASPADOR WOLFF;DIVERSOS;20.73;45.00;96039000
00005282;JOGO DE CAMA KING 03 PCS MALHA SOFEE KACYUMARA;JOGO DE CAMA;89.04;198.00;63021000
00006752;CESTO EM SEAGRASS REF 7980 TAMANHO M;DIVERSOS;89.90;179.00;46021900
00000406;COBRE LEITO CASAL 03 PÇS 400 FIOS BORD.ELEGANCE/DOLCE MARKEN;JOGO DE CAMA;605.02;1332.00;63023100
00007074;BANDEJA EM METAL COM ESPELHO REF 6544/7175/5658/8158/5657/71;DIVERSOS;25.56;59.00;73239900
00005608;PIJAMA ADULTO MASC.PROMOCIONAL SONHART ;CONFECCOES;135.90;119.00;61034200
00005733;BERMUDA JEANS MASC.C/GALAO LOOK JEANS;CONFECCOES;34.99;81.00;62034200
00000078;LENCOL AVULSO SOLTEIRO FIX SANTISTA/FANTASIA;LENCOL AVULSO;9.51;18.00;\N
00004870;PEÇAS AVULSAS  SONHART/MALWEE;CONFECCOES;0.00;37.00;\N
00007162;ESPELHO STYLE REDONDO PRETO;DIVERSOS;68.26;160.00;70099200
00001668;TAPETE 2.00/2.40 MONACO FATEX;TAPETE;120.00;290.00;63041990
00007023;COBRE LEITO SUPER KING TRAP 03PÇS DEL PAINE LUXUS BUDDEMEYE;COBRE LEITO;1050.00;2310.00;94049000
00007044;POTE/VASO CHAMPANHE EM VIDRO REF 10393/10392/09672/11316;DIVERSOS;25.56;59.00;70139900
00007127;KIT BANDEJA METAL 2 PÇS REF 12013/12001/12009/11997/12017/12;DIVERSOS;106.79;235.00;73239900
00007164;ALMOFADA TRICOT 0.30/0.50 DOMMUN;ALMOFADA;85.00;187.00;63049900
00007163;PESEIRA TRICOT QUEEN 0.60/2.30 DOMMUN;DIVERSOS;158.00;348.00;63012000
00007157;ESCULTURA DECORATIVA PANTERA JOLITEX;DIVERSOS;109.78;219.00;39264000
00007020;COBRE LEITO KING 03PÇS PARIGI/POIS LUXUS BUDDEMEYER;COBRE LEITO;751.55;1653.00;94049000
00007208;TAPETE COZINHA 0.50/1.80 PINHEIRO;TAPETE;34.99;96.00;57024200
00007205;CANECA DE PORCELANA COLORS 115ML LYOR;DIVERSOS;3.90;9.00;69111090
00006782;PORTA RETRATO EM MDF/VELUDO COM RATTAN 15X20;DIVERSOS;39.50;79.00;44140000
00007209;TOALHA PRAIA LICENC. DISNEY AVELUDADA 0.86/1.63 PINHEIRO;DIVERSOS;24.99;65.00;63026000
00007191;FAQUEIRO 24 PÇS INOX LYOR;DIVERSOS;25.25;56.00;82152000
00004593;PERFUME IDOLE LANCOME 75 ML;PERFUME FEMININO;269.06;699.00;33030010
00001530;LATA PORTA CAPSULAS DE ESPRESSO QUALITY LYOR;DIVERSOS;20.50;45.00;73239900
00007188;CONJ. 6 CANECAS DE VIDRO 245ML VINTAGE ROSE LYOR;DIVERSOS;35.34;78.00;70134900
00007036;PASSARO EM CIMENTO REF 13046/13047;DIVERSOS;85.41;168.00;68109900
00004003;PERFUME ANIMALE FEMININO 100ML;PERFUME FEMININO;71.46;498.00;33030020
00002093;TAPETE MONACO 1.40/2.00 FATEX;TAPETE;74.00;179.00;63041990
00007170;CORTINA DUO 5.40/2.80 SORRENTO BELLA JANELA;CORTINA;368.30;810.00;63039200
00007167;TAPETE MONACO 2.00/2.40 FATEX;TAPETE;120.00;290.00;630219000
00000696;TAPETE COSY 2.40/3.50 EDANTEX;TAPETE;28.91;1980.00;57024200
00007196;CANECA DE PORCELANA 230ML LYOR;DIVERSOS;6.50;15.00;69111090
00007179;PORTA SABONETE LIQUIDO DE VIDRO REF 1233;DIVERSOS;8.26;19.00;70139900
00007192;PORTA GUARDANAPO CERAMICA LYOR;DIVERSOS;11.93;27.00;69120000
00002268;COBRE LEITO CASAL 03 PÇS BOUTIS/ATTUALI MICROF. FATEX/CORTTE;COBRE LEITO;69.47;189.00;94049000
00002530;POTE DE VIDRO 250ML BOROSSILICATO LYOR;DIVERSOS;3.90;9.00;70134900
00007194;CANECA DE PORCELANA 350ML LYOR;DIVERSOS;9.72;23.00;69111090
00007206;BOWL DE PORCELANA LYOR;DIVERSOS;5.66;14.00;69111090
00007202;PRATO SOBREMESA DE PORCELANA ATLANTIS LYOR;DIVERSOS;5.63;13.00;69111090
00007115;CORAÇÃO EM CERAMICA REF 10346/10345/10344;DIVERSOS;23.51;57.00;69139000
00006888;TAPETE ANTUERPIA/LIEGE/BRUXELAS 1.00/1.40 EDANTEX;TAPETE;83.24;205.00;57024200
00002712;EDREDON BERCO MISTO LICENCIADOS LEPPER;EDREDON INFANTIL;28.76;57.00;\N
00001598;MEIA MALWEE PACOTE C/03 PARES SPORT;CONFECCOES;4.16;24.00;\N
00007165;CAPA DE ALMOFADA TRICOT 0.50/0.50 OU 0.45/0.45 DOMMUN;ALMOFADA;66.00;145.00;63049900
00001907;MEIA FEMININA 3/4 COM LYCRA COD.7015 SELENE;CONFECCOES;4.77;8.40;\N
00004154;COBRE LEITO QUEEN GIOVANNA 300F ALG EGIP TRUSSARDI;COBRE LEITO;752.67;1654.00;94049000
00007216;TOALHA ROSTO 0.48/0.90 ALGODAO EGIPICIO BUDDEMEYER;TOALHAS AVULSA;30.92;64.50;63026000
00007215;TOALHA BANHO GIGANTE 0.90/1.60 ALGODAO EGIPICIO BUDDEMEYER;TOALHAS AVULSA;103.73;216.00;63026000
00007006;PAR DE FRONHA GALIENO TRUSSARDI 2 PÇS;FRONHA;69.88;154.00;63023100
00006835;TAPETE 2.50/3.00 NILO BUCHARA;TAPETE;742.50;1715.00;57024200
00006964;CUEIRO MALHA HUG;CUERO;0.00;69.00;63013000
00006979;TAPETE ACONCHEGO 0.67/1.80 EDANTEX;TAPETE;130.25;315.00;57024200
00001684;SAIA BOX QUEEN 1.60/2.00 38CM MALHA ADOMES;SAIA PARA COLCHAO;28.50;66.00;63021000
00007052;GATO EM CERAMICA REF 11297;DIVERSOS;17.01;42.00;69139000
00006826;CAIXA REDONDA UNICORNIO EM CERAMICA REF 08951;DIVERSOS;6.00;12.90;6913900
00007118;PASSARO EM METAL REF 13347;DIVERSOS;32.06;74.00;83062900
00007076;POTE ESMERALDA EM VIDRO REF 11311;DIVERSOS;15.67;38.00;70139900
00007012;CORTINA DUPLEX BELLINI 6.60/2.80 BELLA JANELA;CORTINA;236.76;497.00;63039200
00007211;SAIA BOX QUEEN 1.60/2.00 DARA KARSTEN;SAIA PARA COLCHAO;55.33;122.00;63023100
00007219;TOALHA ROSTO CONSTANZA KARSTEN;TOALHAS AVULSA;25.77;75.00;63026000
00007217;TOALHA BANHO GIGANTE CONSTANZA KARSTEN;TOALHAS AVULSA;59.64;163.00;63026000
00007068;KIT PARA BANHEIRO EM CERAMICA REF 7786;DIVERSOS;64.04;148.00;69120000
00002037;JOGO DE PANO DE COPA MILAN C/3 UN. KARSTEN;PANO DE PRATO;12.69;69.00;63025100
00007226;TRILHO DE MESA REQUINTE LUXE 40X140 ARGIVAI;CAMINHO DE MESA;56.31;123.00;63025300
00007220;FORRO DE BANDEIJA REQUINTE/AGATA/CRISTAL BORDADO ARGIVAI;CAMINHO DE MESA;19.34;49.50;63025300
00007156;PESEIRA TRICOT KING 0.60/2.60 DOMMUN;DIVERSOS;190.30;419.00;63012000
00007022;COBRE LEITO KING TRAP 03PÇS BLAIR/GENEVIEVE LUXUS BUDDEMEYE;COBRE LEITO;525.00;1155.00;94049000
00007244;PESEIRA DORATA 130X230 TRUSSARDI;CONFECCOES;394.82;869.00;9404900
00007024;COBRE LEITO SUPER KING TRAP 03PÇS DEL PAINE LUXUS BUDDEMEYER;COBRE LEITO;1176.00;2587.00;94049000
00007198;CONJ. 6 XICARAS CHÁ C/ PIRES DE PORCELANA 180ML LYOR;DIVERSOS;52.40;120.00;69111010
00007203;PRATO RASO DE PORCELANA ATLANTIS LYOR;DIVERSOS;9.00;21.00;69111090
00007204;PETISQUEIRA DE PORCELANA LYOR;DIVERSOS;3.98;9.00;69111090
00003674;TAPETE 0.70/1.00 MIMO JOLITEX;TAPETE;70.70;165.00;57050000
00007262;PEGADOR P/MASSAS DE ACO INOX  PLASTICO BAMBU NATURAL;DIVERSOS;12.00;28.50;82159910
00007007;TAPETE 3.00/4.00 RIMINI NIAZITEX;TAPETE;981.84;2264.00;57029200
00007097;CESTO CORDA DE ALGODAO PEQUENO REF 13699;DIVERSOS;68.37;144.00;63049200
00006870;SAIA BOX KING 1.93/2.03 DIAMOND HEDRONS;SAIA PARA COLCHAO;51.64;109.00;63023200
00000250;CONJUNTO 6 TACAS DE VIDRO TROPICAL PALM LYOR;DIVERSOS;12.61;149.00;70132800
00007129;BANDEJA METAL ESPELHO REF 9617/7173/8151;DIVERSOS;34.11;75.00;73239900
00007095;BANDEJA METAL PEQUENA REF 12013/12001/12009/11997/12005;DIVERSOS;25.51;59.00;73239900
00004088;PERFUME JEAN PAUL AVIATOR 125ML;PERFUME MASCULINO;50.83;599.00;33030020
00007200;CANECA DE PORCELANA 330ML LYOR;DIVERSOS;7.42;17.00;69111090
00000907;TAPETE EROS 1.40/2.00 EDANTEX;TAPETE;297.85;786.00;57024200
00007267;CAPA DE ALMOFADA VELUDO 0.45/0.45 MICROMINK JOLITEX;CAPA;15.66;33.00;63049300
00006884;TAPETE EROS 2.00/2.50 EDANTEX;TAPETE;531.97;1390.00;57024200
00006698;TAPETE SAO CARLOS SISAL NEW BOUCLE 1.50 REDONDO;TAPETE;358.63;789.00;57029200
00006869;SAIA BOX CASAL 1.38/1.88 DIAMOND HEDRONS;SAIA PARA COLCHAO;42.02;89.00;63023200
00007078;POTE GATO EM CERAMICA REF 08694;DIVERSOS;19.89;50.00;69139000
00007138;CAIXA REDONDA GATO CERAMICA REF 9856;DIVERSOS;25.59;62.00;69139000
00007137;MINI PRATO GATO EM CERAMICA REF 8700;DIVERSOS;16.57;34.00;69139000
00007080;LIVRO CAIXA PEQUENO REF 11809;DIVERSOS;37.58;79.00;44209000
00007079;LIVRO CAIXA GRANDE REF 11809;DIVERSOS;56.38;119.00;44209000
00007257;TAPETE 0.40/0.60 AGRA DESIGN JOLITEX;TAPETE;12.11;28.00;58050010
00007185;CONJUNTO 07PCS (JARRA+6 TAÇAS DE CRISTAL) PRIMA LYOR;DIVERSOS;102.43;236.00;70132200
00006824;VASO PRETO REF 10016  EM CERAMICA;DIVERSOS;30.00;60.00;63026000
00000603;TAPETE MIRA 2.50/3.00 NIAZITEX;TAPETE;893.11;2100.00;57029200
00007136;BANDEJA CIMENTO REF 11924;DIVERSOS;41.56;84.00;68109900
00007222;TOALHA DE CHA REQUINTE LUXE RED.QUADRADA ARGIVAI;TOALHA DE MESA;75.31;156.00;63025300
00002063;LENÇOL AVULSO SOLTEIRO KING 180 FIOS PERCAL SOFT KARSTEN;LENCOL AVULSO;72.45;128.00;63023100
00006671;TAPETE EROS 2.40/3.40 EDANTEX;TAPETE;868.20;2290.00;57024200
00007266;CAPA DE ALMOFADA FINESE 0.45/0.45 JOLITEX;CAPA;13.99;32.00;63049300
00007195;SALADEIRA DE PORCELANA NEW BONE LYOR;DIVERSOS;18.00;42.00;69111090
00007112;PLANTA PERMANENTE REF 11697/11696;DIVERSOS;8.46;20.00;67021000
00005837;CAPA PARA TRAVESSEIRO TECIDO BOR. INGLES VEET JUVENIL MAINAR;FRONHA;20.90;42.00;63041990
00004505;PERFUME CK BE 100ML;PERFUME MASCULINO;180.23;369.00;33030020
00006945;PORTA TRAVESSEIRO P/ BODY PILLOW HUG VERANO MATELADO LAVIVE;FRONHA;29.18;62.00;63023200
00005344;BLUSA COTTON ML HAVE FUN;CONFECCOES;17.60;39.00;61061000
00007094;BANDEJA METAL MÉDIA REF 12013/12001/12009/11997/12005;DIVERSOS;36.31;84.00;73239900
00006758;CENTRO DE MESA CRISTAL ANGEL LYOR;DIVERSOS;18.00;43.00;70139110
00006856;PRATO P/ BOLO DE VIDRO ANGEL 30X6 CM LYOR;DIVERSOS;18.51;42.00;70134900
00007270;TRAVESSEIRO ANTI STRESS  0.50X0.70 CAMESA;TRAVESSEIROS;29.15;62.00;94049000
00007271;TRAVESSEIRO NEO LUXOR 233 FIOS;TRAVESSEIROS;54.69;117.00;94049000
00006848;GUARDANAPO CHAMBRAY/ORNATO/COLORATTA COPA&CIA;DIVERSOS;16.68;36.00;63025100
00007275;TAPETE CRETA 0.40/0.60 70% ALGODAO 30%POL. BOUTON;TAPETE;9.75;24.00;57039000
00007171;ARVORE NATAL CORAÇOES/JESUS 23X15 DS MOVEIS;DIVERSOS;4.00;9.00;63039200
00001757;TAPETE SAO CARLOS RITMO 2.00/2.50;TAPETE;709.55;1533.00;57033000
00004705;TAPETE ASIA TEX DELHI 2.00/2.50;TAPETE;340.63;738.00;57050000
00007125;KIT BANDEJA METAL 2 PÇS REF 12024/12021/12027;DIVERSOS;53.46;118.00;73239900
00006624;TOALHA BANHO IMPERIALE TRUSSARDI;TOALHAS AVULSA;60.31;139.00;63026000
00007265;CAPA DE ALMOFADA BRASILEIRA 0.45/0.45 JOLITEX;CAPA;30.73;68.00;63049300
00004615;CONJUNTO BEBE FEMININO P,M G  1,2,3 MC SHORT MALHA PULLA BUL;CONFECCOES;26.14;48.00;61112000
00007278;GARRAFA TERMICA PLASTICO GENOVA LYOR;DIVERSOS;62.65;139.00;96170010
00007055;CACHEPOT EM CERAMICA REF 13148/13767 MART;DIVERSOS;29.84;72.00;69139000
00007035;CACHEPOT EM CIMENTO REF 13482/13480/13496;DIVERSOS;17.01;34.00;68109900
00007103;CACHEPOT EM CIMENTO REF 13495;DIVERSOS;25.56;52.00;68109900
00001131;JOGO DE CAMA QUEEN 04 PCS 150 FIOS KARSTEN;JOGO DE CAMA;147.77;309.00;63022100
00006709;TAPETE SISAL 1.50/2.00 GUARUJÁ PINHEIRO;TAPETE;125.00;375.00;57029200
00003582;PORTA CONDIMENTOS DE BAMBU DALIA GIRATORIO 6 POTES JOLITEX;DIVERSOS;57.31;135.00;70134900
00007166;MANTA TRICOT MONTREAL 1.20/1.50 DOMMUN;MANTA TIPO COBERTOR;194.00;396.00;63012000
00007003;CORTINA VOIL SANTORINI 3.00/4.00 ADOMES;CORTINA;172.69;363.00;63031200
00005364;TAPETE MAJESTIC 0.66/2.00 EDANTEX;TAPETE;122.47;326.00;57024200
00007230;PORTA COTONETE DE ACRILICO LYOR REF 1166;DIVERSOS;12.55;28.50;39249000
00001613;MANTA QUEEN MONT BLANC FLANNEL ANDREZA;MANTA TIPO COBERTOR;102.75;207.00;63014000
00005360;CULOTE JOELHEIRA DIVERSOS NILLY;CONFECCOES;10.70;22.50;61119090
00007213;JOGO DE CAMA KING GIOVANNA 300 F  100% ALG EGÍPCIO TRUSSARDI;JOGO DE CAMA;740.40;1628.00;63023100
00007214;COBRE LEITO KING GIOVANNA 300 F  100% ALG EGÍPCIO TRUSSARDI;COBRE LEITO;822.59;1808.00;94049000
00006920;PLANTA PERMANENTE REF 11685 FOLHA;DIVERSOS;12.93;25.00;67021000
00007184;PRATO RASO DE VIDRO LYOR;DIVERSOS;9.18;21.00;70134900
00005623;PERFUME MOSCHINO FRESH PINK/COUTURE FEMME  100 ML;PERFUME FEMININO;200.20;579.00;33030010
