Codigo;data_nascimento;genereo;cidade;setor;limite
182465;1981-08-10;F;Anápolis;ANAPOLIS;0.00
096589;1972-02-24;F;Anápolis;SAO CARLOS;0.00
115100;1993-06-18;F;Anápolis;MARACANA;0.00
034633;1966-01-19;F;Anápolis;JAIARA;0.00
025344;1939-04-28;F;Anápolis;MARACANA;0.00
097295;1961-09-11;F;Anápolis;RESIDENCIAL ITATIAIA;0.00
097992;1960-06-19;M;Anápolis;SUNFLOWER RESIDENCIA;0.00
110180;1964-02-01;F;Anápolis;MARACANA;0.00
182895;1973-04-02;F;Anápolis;MARACANA;950.00
112876;1970-09-28;F;Anápolis;NACOES UNIDAS;0.00
104801;1971-02-05;F;Anápolis;JAIARA;0.00
117155;1988-08-23;F;Anápolis;CHACARAS COLORADO;600.00
062384;1957-11-26;F;Anápolis;JUNDIAI;0.00
182900;1968-04-24;F;Anápolis;VILA VERDE;2800.00
049691;1984-04-29;F;Anápolis;LAGO DOS BURITIS;0.00
000965;1943-10-17;F;Anápolis;JARDIM ALEXANDRINA;0.00
054372;1962-03-17;F;Anápolis;BOM CLIMA;0.00
182901;1974-05-28;M;Anápolis;RESIDENCIAL VENEZA (PERTO DO P;1000.00
096498;0000-00-00;F;Anápolis;BONFINOPOLIS;0.00
044815;1978-11-01;F;Anápolis;BAIRRO SAO JOSE;0.00
091188;1981-01-10;F;Anápolis;RESIDENCIAL VALE DO;0.00
014490;1950-07-07;F;Anápolis;CENTRO;0.00
040789;1960-02-03;F;Anápolis;ANDRACEL CENTER;0.00
023305;1959-11-20;F;Anápolis;ALEXANDRINA;0.00
067453;1966-10-22;F;Anápolis;VILA GOIS;0.00
026727;1975-08-03;F;Anápolis;PARQUE IRACEMA;0.00
091068;1962-04-21;F;Anápolis;NOVO JUNDIAI;0.00
098542;1989-01-19;F;Anápolis;PARQUE DOS PIRINEUS;0.00
106085;1975-06-26;M;Anápolis;MARACANA;0.00
094964;1985-06-19;F;Anápolis;PEDRO LUDOVICO;850.00
107458;0000-00-00;F;Anápolis;CENTRO;0.00
097520;1958-01-27;F;Anápolis;JAIARA;0.00
107328;1984-04-12;F;Anápolis;PARQUE DOS PIRINEUS;0.00
067583;1987-04-18;F;Anápolis;CIDADE JARDIM;0.00
042400;1952-04-09;F;Anápolis;CENTRO;800.00
049212;1963-01-18;F;Anápolis;VILLAGE CARDOSO;0.00
062096;1985-11-19;F;Anápolis;RESIDENCIAL VERONA;0.00
042384;1967-09-08;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
066864;0000-00-00;F;Anápolis;ITAMARATY;0.00
044213;1965-07-09;F;Anápolis;ALEXANDRINA;0.00
108994;0000-00-00;F;Anápolis;ANAPOLIS;0.00
047369;1982-09-01;F;Anápolis;ANTONIO FERNANDES;0.00
093568;1965-01-14;F;Anápolis;DOM PEDRO 2;0.00
063506;1988-09-16;F;Anápolis;ALEXANDRINA;1800.00
091161;1954-06-21;F;Anápolis;JAIARA;0.00
033078;1955-04-05;F;Anápolis;ALDEIA DOS SONHOS;0.00
055631;1981-06-10;F;Anápolis;RESIDENCIAL ANDER;350.00
097778;1955-10-28;F;Anápolis;BAIRRO DE LOURDES;0.00
100751;1960-11-14;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
096448;1989-09-05;F;Anápolis;JAIARA;0.00
054044;1962-11-17;F;Anápolis;MARACANA;0.00
112789;0000-00-00;F;Anápolis;JARAGUA;0.00
023501;1976-02-02;F;Anápolis;ALEXANDRINA;0.00
042073;1961-12-08;F;Anápolis;CIDADE JARDIM;0.00
017774;1971-05-30;F;Anápolis;ANAPOLIS CITY;0.00
091050;1964-08-27;F;Anápolis;ITAMARATY;0.00
114513;0000-00-00;F;Anápolis;FREI EUSTAQUIO;0.00
037968;1981-11-11;F;Anápolis;JARDIM DOS IPES;950.00
020257;1959-09-01;F;Anápolis;ALEXANDRINA;0.00
024777;1967-12-26;F;Anápolis;ITAMARATY;0.00
117460;1963-05-25;F;Anápolis;JARDIM PROGRESSO;0.00
112624;0000-00-00;F;Anápolis;JARDIM SAO JERONIMO;0.00
063543;1948-02-22;F;Anápolis;MARACANA;0.00
106742;0000-00-00;F;Anápolis;VILA ESPERANÇA;0.00
011653;1974-02-05;F;Anápolis;VILA BELA;500.00
093650;1976-05-25;F;Anápolis;LAS PALMAS;0.00
097553;1986-09-28;F;Anápolis;JARDIM DAS AMERICAS;0.00
114893;1961-03-08;F;Anápolis;JARDIM PROGRESSO;0.00
052201;1976-04-13;F;Anápolis;MEL APTO902 CENTRO;0.00
059031;1962-09-18;F;Anápolis;AP902 JUNDIAI;0.00
063286;0000-00-00;F;Anápolis;;0.00
014136;1960-10-19;F;Anápolis;ALEXANDRINA;0.00
106045;1969-05-08;F;Anápolis;JARDIM ALEXANDRINA;0.00
104554;1947-10-03;F;Anápolis;MARACANA;0.00
106494;0000-00-00;F;Anápolis;GOIANIRA;0.00
095166;1976-11-12;F;Anápolis;ALEXANDRINA;0.00
107497;1982-10-01;M;Anápolis;JD. GUANABARA;300.00
059764;1967-09-14;F;Anápolis;ANAPOLIS CITY;2000.00
114730;1983-05-02;F;Anápolis;JAIARA;0.00
033965;1969-02-06;F;Anápolis;ANTONIO FERNANDES;0.00
104253;1981-07-24;F;Anápolis;JAIARA;0.00
098157;1955-08-16;F;Anápolis;VILA FORMOSA;0.00
093866;1964-05-06;F;Anápolis;PARQUE DAS PRIMAVERA;0.00
106993;0000-00-00;F;Anápolis;GOIANAPOLIS CIDADE;0.00
091839;1960-02-17;F;Anápolis;JAIARA;0.00
048316;1982-08-09;F;Anápolis;JK NOVA CAPITAL;0.00
051357;1960-01-20;F;Anápolis;ALEXANDRINA;0.00
181530;0000-00-00;F;Anápolis;VIVIAN PARK;0.00
061153;1976-12-22;F;Anápolis;MARACANA;0.00
107978;1991-05-01;F;Anápolis;JARDIM ALEXANDRINA;0.00
094793;0000-00-00;F;Anápolis;CORUMBÁ;0.00
024477;1958-03-16;F;Anápolis;JARDIM MIRRAGE;0.00
106172;1978-01-06;F;Anápolis;JARDIM EUROPA;0.00
040531;1947-09-13;F;Anápolis;VILA FORMOSA;0.00
010505;1967-06-14;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
051617;1979-02-26;F;Anápolis;PARQUE BRASILIA;0.00
030591;1975-03-15;F;Anápolis;ITAMARATY 2 ETAPA;0.00
090411;1985-06-09;F;Anápolis;RESIDENCIAL AMERICA;0.00
099021;1988-04-13;F;Anápolis;CENTRO;0.00
092517;1983-03-16;F;Anápolis;JARDIM PROGRESSO;0.00
018902;1960-11-07;F;Anápolis;SAO CARLOS;0.00
057380;1967-10-27;F;Anápolis;ALEXANDRINA;0.00
116252;1973-12-25;F;Anápolis;MARACANA;0.00
114077;1996-12-07;F;Anápolis;CHACARAS COLORADO;0.00
064095;1973-02-25;F;Anápolis;ELDORADO;0.00
110453;1972-08-11;F;Anápolis;ADRIANA PARQUE;500.00
055040;1965-06-06;F;Anápolis;PARQ.IRACEMA;0.00
048554;1955-12-24;F;Anápolis;CENTRO ANAPOLIS;0.00
104472;0000-00-00;F;Anápolis;JARDIM DAS SAMAMBAIA;0.00
067041;1986-07-07;F;Anápolis;PARAISO;0.00
035544;1964-04-04;F;Anápolis;JARDIM BANDEIRANTES;0.00
093485;1973-07-18;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
048166;1980-02-14;F;Anápolis;MARACANA;0.00
103633;1967-08-09;M;Anápolis;INHUMAS;0.00
095701;1979-12-01;F;Anápolis;ALEXANDRINA;0.00
116827;0000-00-00;F;Anápolis;VILA SANTANA;0.00
041248;1969-05-28;F;Anápolis;SOUZANIA;0.00
093580;0000-00-00;F;Anápolis;JUNDIAI;0.00
096117;1966-10-19;F;Anápolis;CENTRO;400.00
018317;1962-01-13;F;Anápolis;MARACANA;0.00
043910;1976-07-11;F;Anápolis;JARDIM PROGRESSO;850.00
094403;1970-02-19;F;Anápolis;IGREJINHA;0.00
043463;1979-09-10;F;Anápolis;JAIARA;0.00
116229;1999-07-02;F;Anápolis;JUNDIAI;500.00
001168;1973-05-27;F;Anápolis;JARDIM DAS OLIVEIRAS;0.00
040907;1951-01-11;F;Anápolis;VILA UNIAO;800.00
182967;1963-03-24;F;Anápolis;BOUGANVILLE;750.00
047097;0000-00-00;F;Anápolis;BANDEIRAS;0.00
038845;1976-03-05;F;Anápolis;MARACANA;0.00
105713;1988-10-30;F;Anápolis;PARQUE DOS PIRINEUS;0.00
103894;1989-09-14;F;Anápolis;JARDIM DAS AMERICAS;0.00
014011;1976-09-17;F;Anápolis;CENTRO;0.00
107701;1985-10-26;F;Anápolis;PARQUE DOS PIRINEUS;0.00
095072;1979-03-01;F;Anápolis;JAIARA;0.00
027363;1961-02-11;F;Anápolis;ALEXANDRINA;0.00
051018;1984-04-09;F;Anápolis;CAMPO LIMPO;0.00
102749;1991-03-20;F;Anápolis;RESIDENCIAL VALE DO;0.00
091013;1961-04-20;F;Anápolis;VILA HARMONIA;0.00
117043;1964-08-15;F;Anápolis;JARDIM EUROPA;0.00
017033;1952-11-06;F;Anápolis;ALEXANDRINA;0.00
054095;1963-03-04;F;Anápolis;SANTA MARIA DE NAZAR;0.00
031383;1965-03-27;F;Anápolis;JARDIM PROGRESSO;0.00
100174;1969-04-17;F;Anápolis;SANTO ANDRE;0.00
100436;1973-02-20;F;Anápolis;CALDAS NOVAS;0.00
102858;0000-00-00;F;Anápolis;BOA VISTA;0.00
058059;1973-06-09;F;Anápolis;FLOR DE LIZ;0.00
120305;1996-07-31;F;Anápolis;PIRENOPOLIS;500.00
024428;1969-12-06;F;Anápolis;ALEXANDRINA;0.00
055550;1968-07-26;F;Anápolis;MIRAGE;0.00
053053;1969-05-21;F;Anápolis;JARDIM DAS AMERICAS;0.00
032846;1961-11-15;F;Anápolis;ALEXANDRINA;0.00
182976;0000-00-00;F;Nerópolis;NEROPOLIS;0.00
103173;1984-05-17;F;Anápolis;JAIARA;0.00
106418;0000-00-00;F;Anápolis;GOIANAPOLIS CIDADE;0.00
033778;1979-06-16;F;Anápolis;JD.ALEXANDRINA;0.00
112546;0000-00-00;F;Anápolis;CAMPO LIMPO;0.00
032195;1969-03-03;F;Anápolis;ALEXANDRINA;0.00
097706;0000-00-00;F;Anápolis;ALEXANDRINA;0.00
182983;1978-01-03;F;Anápolis;PARQUE DOS PIRINEUS;0.00
182984;1973-11-25;M;Anajás;ADRIANA PARQUE;0.00
018847;0000-00-00;F;Anápolis;ITAMARATY;0.00
103391;1978-04-01;F;Anápolis;VILA GOIAS;0.00
014621;1966-12-06;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
062105;1985-11-11;F;Anápolis;NORTE VILA;0.00
057227;1978-05-23;F;Anápolis;JD PROGRESSO;0.00
043505;1970-04-29;F;Anápolis;ALEXANDRINA;0.00
114565;0000-00-00;F;Anápolis;SAO FRANCISCO DE GOI;0.00
108871;1982-03-09;F;Anápolis;JARDIM DOS IPES;500.00
097223;1982-11-03;F;Anápolis;ALEXANDRINA;0.00
101054;1981-04-25;F;Anápolis;PARQUE DOS PIRINEUS;0.00
022677;1962-09-23;M;Anápolis;ALEXANDRINA;0.00
098216;1965-01-18;F;Anápolis;MARACANA;0.00
052799;1960-01-30;F;Anápolis;JARDIM DAS AMERICAS;0.00
098197;1947-10-24;F;Anápolis;ALEXANDRINA;0.00
045678;1976-01-24;F;Anápolis;CENTRO;0.00
182985;1972-10-27;F;Anápolis;MARACANA;0.00
098442;1973-01-06;F;Anápolis;ITAMARATY;0.00
101839;1978-01-05;F;Anápolis;ALEXANDRINA;0.00
181645;1984-10-28;F;Anápolis;SAO CARLOS;950.00
055103;1954-03-07;F;Anápolis;ANTONIO FERNANDES;0.00
056041;1956-08-02;F;Anápolis;CENTRO;0.00
060215;1980-11-13;F;Anápolis;RES.CALIFORNIA;0.00
023791;1969-02-01;F;Anápolis;MARACANA;0.00
041611;1965-12-03;F;Anápolis;CENTRO;0.00
104073;1988-08-17;F;Anápolis;JAIARA;1000.00
060159;1964-03-03;F;Anápolis;ANTONIO FERNANDES;0.00
091788;1980-09-03;F;Anápolis;JUNDIAI;0.00
097265;0000-00-00;F;Anápolis;SANTANA;0.00
111876;1966-10-02;F;Anápolis;BAIRRO ALVORADA;0.00
091110;1980-08-23;F;Anápolis;JAIARA;0.00
054759;1976-03-04;F;Anápolis;ITAMARATY 2 ETAPA;0.00
094266;1942-05-19;F;Anápolis;MARACANANZINHO;700.00
054371;1956-09-20;F;Anápolis;SAO JORGE;0.00
095430;1967-04-19;F;Anápolis;JAIARA;0.00
091620;1982-11-08;F;Anápolis;JAIARA;0.00
027695;1950-06-15;F;Anápolis;FILOSTRO;0.00
095578;1966-04-14;F;Anápolis;NACOES UNIDAS;0.00
117974;1963-02-12;F;Anápolis;CENTRO;0.00
062456;1955-11-17;F;Anápolis;VILA GOIS;0.00
094423;0000-00-00;F;Anápolis;ABADIANIA;0.00
097155;1961-10-20;M;Anápolis;MARACANA;0.00
056268;1981-05-04;F;Anápolis;CIDADE JARDIM;0.00
108416;1987-08-30;F;Anápolis;JAIARA;0.00
096019;0000-00-00;F;Anápolis;VILA GOIS;0.00
111760;1977-02-07;M;Anápolis;JK NOVA CAPITAL;0.00
106254;0000-00-00;F;Anápolis;GOIANIA;0.00
110627;1961-08-23;F;Anápolis;JAIARA;0.00
182731;1978-08-26;F;Vianópolis;VIANOPOLIS;0.00
057709;1984-10-21;F;Anápolis;SÃO CRISTOVÃO;0.00
114288;1985-03-15;M;Anápolis;MARACANA;500.00
119308;1975-01-27;F;Anápolis;ALEXANIA;2000.00
065629;1963-01-02;F;Anápolis;CENTRO ANAPOLIS;0.00
054131;1984-09-05;F;Anápolis;VILAGE;0.00
039898;1950-05-15;F;Anápolis;CENTRAL;0.00
092511;1964-07-30;F;Anápolis;MARACANA;0.00
096206;1972-03-27;F;Anápolis;ALEXANDRINA;700.00
044160;1973-07-03;F;Anápolis;JAIARA;0.00
057502;1952-01-25;F;Anápolis;ALEXANDRINA;0.00
104841;1966-02-28;M;Anápolis;MARACANA;0.00
064476;1973-07-11;F;Anápolis;BUGANVILLE;0.00
110544;1990-11-07;F;Anápolis;ALDEIA DOS SONHOS;0.00
002510;1951-05-19;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
105836;1986-05-07;F;Anápolis;JAIARA;0.00
106225;1942-06-08;F;Anápolis;VILLAGE CARDOSO;0.00
005756;1949-07-16;F;Anápolis;JK NOVA CAPITAL;0.00
092747;1965-08-09;F;Anápolis;VILA VERDE;0.00
115854;0000-00-00;F;Anápolis;JARDIM DAS AMERICAS;0.00
092603;0000-00-00;F;Anápolis;ADRIANA PARQUE;0.00
064353;1972-07-05;F;Anápolis;RECANTO DO SOL;1500.00
044466;1966-12-19;F;Anápolis;PROGRESSO;0.00
098627;1941-03-02;F;Anápolis;ALEXANDRINA;0.00
091505;1966-10-09;F;Anápolis;VILA GOIS;0.00
095730;1980-08-25;F;Anápolis;ALEXANDRINA;0.00
018319;0000-00-00;F;Anápolis;VILA ESPERANÇA;0.00
108860;0000-00-00;F;Anápolis;ANAPOLIS;0.00
044595;1979-02-12;F;Anápolis;CAMPO LIMPO;0.00
113278;0000-00-00;F;Anápolis;PIRACANJUBA;0.00
101832;1980-10-24;F;Anápolis;JAIARA;0.00
096055;1947-02-16;F;Anápolis;NOVA ALEXANDRINA;0.00
096146;1991-02-23;F;Anápolis;JAIARA;0.00
103384;1992-01-23;F;Anápolis;JAIARA;0.00
105716;0000-00-00;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
092423;1973-08-21;F;Anápolis;ALEXANDRINA;0.00
010497;1957-09-25;F;Anápolis;JK;0.00
051331;1981-08-09;F;Anápolis;SAO JORGE;0.00
111764;1975-07-29;F;Anápolis;ADRIANA PARQUE;0.00
183042;1983-06-11;M;Anápolis;AMERICA RESIDENCIAL;0.00
066504;1976-07-27;F;Anápolis;CENTRO;0.00
067162;1961-09-15;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
183045;1981-06-19;F;Anápolis;JAIARA;1500.00
183046;1969-11-06;F;Anápolis;JAIARA;1200.00
103856;0000-00-00;F;Anápolis;ANAPOLIS CITY;0.00
099102;1967-12-10;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
108588;1980-03-13;F;Anápolis;JOAO LUIZ DE OLIVEIR;0.00
038332;1954-11-08;F;Anápolis;MARACANA;0.00
096625;1975-10-25;F;Anápolis;JARDIM DOS IPES;0.00
049480;1968-11-16;F;Anápolis;ANTONIO FERNANDES;0.00
097450;1973-04-22;F;Anápolis;BOA VISTA;0.00
113000;1979-06-26;F;Anápolis;BOA VISTA;300.00
040525;1976-09-20;F;Anápolis;CAMPO LIMPO;0.00
183051;1976-03-24;F;Anápolis;JAIARA;0.00
098949;0000-00-00;F;Anápolis;BATISTA;0.00
094460;1978-11-06;F;Anápolis;RECANTO DO SOL;0.00
095895;1971-04-21;F;Anápolis;JK NOVA CAPITAL;0.00
090711;1960-02-19;F;Anápolis;ALEXANDRINA;0.00
057704;1970-10-04;F;Anápolis;RESIDENCIAL DAS ROSA;0.00
105102;1986-11-26;F;Anápolis;IGREJINHA;0.00
091885;1974-05-06;F;Anápolis;RESIDENCIAL VALE DO;0.00
064611;1964-04-01;F;Anápolis;RESIDENCIAL ANA LUIZ;0.00
110070;0000-00-00;F;Anápolis;APARECIDA DE GOIANIA;0.00
009577;1964-08-22;F;Anápolis;MARACANA;0.00
057966;1953-02-15;F;Anápolis;CENTRO;0.00
060323;1978-05-31;F;Anápolis;CENTRO ANAPOLIS;0.00
044642;1980-08-31;F;Anápolis;BRANAPOLIS/CEBRASA;0.00
120385;0000-00-00;F;Anápolis;GOIANIRA;0.00
092287;1971-05-07;F;Anápolis;CENTRO;0.00
102857;1982-12-21;F;Anápolis;JARDIM DAS AMERICAS;0.00
110908;1983-02-28;M;Anápolis;BOA VISTA;0.00
100969;1992-06-30;F;Anápolis;JAIARA;0.00
183074;1985-05-23;F;Anápolis;JARDIM DAS AMERICAS;0.00
099977;1985-08-14;F;Anápolis;JARDIM BANDEIRANTES;0.00
050733;1974-02-25;F;Anápolis;CENTRO ANAPOLIS;0.00
118366;2001-02-22;F;Anápolis;DAIA;0.00
111781;1944-10-10;F;Anápolis;RECANTO DO SOL;0.00
045696;1947-08-09;F;Anápolis;ITAMARATY;0.00
057906;1980-07-24;F;Anápolis;JAIARA;0.00
183088;1993-09-23;M;Anápolis;;0.00
183092;1981-04-25;F;Anápolis;JUNDIAI;0.00
117006;1970-12-05;F;Anápolis;ALTO DA BELA VISTA;0.00
094969;1984-05-23;F;Anápolis;SANTA MARIA DE NAZAR;0.00
098357;1976-08-08;F;Anápolis;ALEXANDRINA;0.00
052059;1972-12-25;F;Anápolis;JAIARA;0.00
183102;1990-11-29;F;Anápolis;RESIDENCIAL MORUMBI;0.00
105166;1964-04-07;F;Anápolis;JAIARA;0.00
055855;0000-00-00;F;Anápolis;JARDIM DAS AMERICAS;0.00
106633;0000-00-00;F;Anápolis;CENTRO / APARECIDA D;0.00
055296;0000-00-00;F;Anápolis;TEREZOPOLIS;0.00
183106;0000-00-00;F;Anápolis;JARDIM CALIXTO;0.00
112965;1983-01-25;F;Anápolis;PARQUE DOS PIRINEUS;0.00
114818;0000-00-00;F;Anápolis;APARECIDA DE GOIANIA;0.00
091500;1966-10-05;F;Anápolis;VILA ESPERANÇA;0.00
048108;1969-07-23;F;Anápolis;SANTANA;0.00
091079;1960-10-18;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
114717;1985-02-15;F;Anápolis;RESIDENCIAL VERONA;0.00
062803;1981-06-22;F;Anápolis;STA IZABEL;450.00
053052;1963-07-23;F;Anápolis;ITAMARATY;500.00
104831;1969-10-09;M;Anápolis;RESIDENCIAL VIRGINIA;0.00
049702;1978-10-02;F;Anápolis;ITAMARATY 2 ETAPA;0.00
182460;1977-11-07;F;Anápolis;PARQUE DOS PIRINEUS;0.00
101562;1991-03-11;F;Anápolis;SANTA MARIA DE NAZAR;0.00
118390;1979-09-13;F;Anápolis;LEBLON;0.00
100821;0000-00-00;F;Anápolis;ALEXANIA;0.00
096349;1979-05-25;F;Anápolis;SANTA CLARA;0.00
045747;1963-06-02;F;Anápolis;ITAMARATY 2 ETAPA;0.00
015438;1962-12-15;F;Anápolis;MARACANA;0.00
049119;1982-10-10;F;Anápolis;SAO JOAQUIM;0.00
116117;1984-05-23;F;Anápolis;NOVO JUNDIAI;0.00
090884;1988-02-19;F;Anápolis;VILAGE;0.00
050046;1955-07-18;F;Anápolis;JARDIM PROGRESSO;0.00
090607;1962-02-25;F;Anápolis;JAIARA;0.00
045579;1974-01-12;F;Anápolis;;0.00
011564;1965-03-10;F;Anápolis;JK;0.00
041983;1967-01-22;F;Anápolis;JUNDIAI;0.00
046857;1974-10-21;F;Anápolis;JARDIM CALIXTO;0.00
105504;1979-03-26;F;Anápolis;JAIARA;0.00
101363;0000-00-00;F;Anápolis;SAO VICENTE;0.00
039055;1970-07-23;F;Anápolis;ALEXANDRINA;0.00
091309;0000-00-00;F;Anápolis;CENTRO;0.00
106287;1955-05-10;F;Anápolis;ITAMARATY;0.00
063714;1971-08-11;F;Anápolis;SAO LOURENCO;0.00
090995;1953-11-21;F;Anápolis;BOA VISTA;0.00
183143;1980-07-23;F;Anápolis;SAO CARLOS;0.00
093450;1979-08-23;F;Anápolis;ALEXANDRINA;0.00
117475;1956-08-23;F;Anápolis;CENTRO;0.00
110428;1990-05-14;F;Anápolis;ADRIANA PARQUE;400.00
111000;1994-09-18;F;Anápolis;ITAMARATY 2 ETAPA;0.00
092825;1969-12-10;F;Anápolis;MARACANANZINHO;0.00
093855;1956-06-18;F;Anápolis;JK NOVA CAPITAL;2200.00
117438;1951-11-21;F;Anápolis;SANTO ANDRE;0.00
017508;1978-07-26;F;Anápolis;JARDIM DAS AMERICAS;0.00
108262;1983-11-26;F;Anápolis;JARAGUA;800.00
120171;0000-00-00;F;Anápolis;CENTRO;0.00
025458;1974-09-12;F;Anápolis;ALEXANDRINA;0.00
108296;1983-07-21;F;Anápolis;ITAMARATY 2 ETAPA;0.00
031640;1938-06-25;F;Anápolis;MIRAGE;0.00
117029;1972-01-03;M;Anápolis;SANTA CECILIA;1500.00
091164;1965-05-24;F;Anápolis;VILA NORTE;0.00
183153;1996-03-02;F;Anápolis;VILA NORTE;0.00
053632;1975-08-19;F;Anápolis;MARACANA;0.00
183164;1966-03-08;F;Anápolis;JAIARA;500.00
098625;1972-05-27;F;Anápolis;ITAMARATY 2 ETAPA;300.00
183166;1977-06-01;F;Anápolis;ITAMARATY;0.00
057086;1962-05-02;F;Anápolis;ANEXO ITAMARATY;0.00
102402;1987-09-08;F;Anápolis;CIDADE JARDIM;0.00
119844;0000-00-00;F;Anápolis;URUANA;0.00
093972;1981-04-17;F;Anápolis;JARDIM DAS AMERICAS;400.00
100274;1986-07-19;F;Anápolis;AYRTON SENNA;0.00
023583;1980-09-24;F;Anápolis;JAIARA;1200.00
054910;1979-01-28;F;Anápolis;ALEXANDRINA;0.00
092560;1984-02-14;F;Anápolis;JARDIM PROGRESSO;0.00
093822;1984-04-16;F;Anápolis;ITAMARATY 2 ETAPA;400.00
117960;1952-05-05;F;Anápolis;JARDIM ALEXANDRINA;0.00
095422;1971-11-11;F;Anápolis;JARDIM SAO JERONIMO;700.00
050123;1944-01-12;F;Anápolis;MARACANA;0.00
118394;1997-07-28;M;Anápolis;DAMOLANDIA;0.00
182867;1984-08-14;F;Anápolis;;0.00
101022;1988-08-24;F;Anápolis;JAIARA;0.00
052393;1905-06-11;F;Anápolis;CENTRO ANAPOLIS;0.00
183177;1992-09-23;F;Anápolis;CENTRO;1000.00
043098;1964-09-25;F;Anápolis;MARACANA;800.00
043930;1977-08-10;F;Anápolis;MARACANA;0.00
105168;0000-00-00;F;Anápolis;ITAMARATY 2 ETAPA;0.00
111205;1985-06-28;F;Campo Limpo de Goiás;CAMPO LIMPO;0.00
057829;1959-03-05;F;Anápolis;DOS IPES;0.00
103445;1988-06-08;F;Anápolis;FLOR DO CERRADO;0.00
100079;0000-00-00;F;Anápolis;ALEXANIA;0.00
049700;1968-04-01;F;Anápolis;VILLA DOS OFICIAIS;0.00
098820;0000-00-00;F;Anápolis;COCALZINHO;0.00
047374;1968-10-01;F;Anápolis;VILA SANTANA;0.00
103776;0000-00-00;F;Anápolis;ALEXANIA;0.00
094772;1969-01-10;F;Anápolis;ELDORADO;700.00
058053;1967-10-02;F;Anápolis;JARDIM DAS AMERICAS;0.00
096598;1959-09-06;F;Anápolis;ANAPOLIS CITY;0.00
107488;0000-00-00;F;Anápolis;GOIANIRA;0.00
099999;1967-12-06;F;Anápolis;JAIARA;0.00
113993;1978-11-05;F;Anápolis;ADRIANA PARQUE;650.00
116564;1967-09-28;F;Anápolis;VILA BELA;0.00
110495;0000-00-00;M;Anápolis;CENTRO;0.00
052385;1952-12-27;F;Anápolis;ANAPOLIS CITY 3ª ETA;0.00
102034;1974-11-05;M;Anápolis;SAO JOAQUIM;0.00
053887;1976-01-19;F;Anápolis;VILA INDUSTRIAL JUND;0.00
096824;1968-01-08;F;Anápolis;RESIDENCIAL AMERICA;0.00
105869;0000-00-00;F;Anápolis;JARAGUA;0.00
111579;1977-03-24;M;Anápolis;ELDORADO;0.00
106141;0000-00-00;F;Anápolis;GOIANIRA;0.00
117567;1981-10-17;F;Anápolis;PARQUE BRASILIA;0.00
064255;1967-08-25;F;Anápolis;MIRRAGE;0.00
067736;1971-09-05;F;Anápolis;MARACANA;0.00
057261;1974-08-20;F;Anápolis;JAIARA;0.00
117145;0000-00-00;F;Anápolis;JUNDIAI INDUSTRIAL;0.00
108830;1981-07-07;F;Anápolis;ADRIANA PARQUE;0.00
058877;1978-09-10;F;Anápolis;RESIDENCIAL AMERICA;0.00
110314;1996-02-19;F;Anápolis;ANEXO ITAMARATY;800.00
090713;1972-07-06;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
114235;0000-00-00;F;Anápolis;SAO JOSE;0.00
098765;1952-06-01;F;Anápolis;CENTRO;0.00
051595;1950-09-14;F;Anápolis;ITAMARATY;0.00
064968;1970-07-10;F;Anápolis;OURO VERDE;0.00
095030;0000-00-00;F;Anápolis;CAMPO LIMPO;0.00
114413;1991-11-23;F;Anápolis;GOIANIRA;0.00
105609;1960-11-27;F;Anápolis;MARACANA;300.00
066941;1978-06-08;F;Anápolis;SANTA MARIA DE NAZAR;0.00
114968;1936-09-19;F;Anápolis;SAO LOURENCO;600.00
050852;1979-03-20;F;Anápolis;CONJUNTO ELDORADO;0.00
101878;1963-11-12;F;Anápolis;ALTO DA BELA VISTA;0.00
104096;1978-02-09;F;Anápolis;JARDIM ALEXANDRINA;0.00
095307;1967-05-06;F;Anápolis;INDEFINIDO;0.00
092470;1959-08-18;F;Anápolis;JAIARA;85.00
093931;1975-04-08;F;Anápolis;ITAMARATY 2 ETAPA;0.00
111029;0000-00-00;F;Anápolis;ITAMARATY 2 ETAPA;0.00
115102;0000-00-00;F;Anápolis;CALDAS NOVAS;0.00
102529;0000-00-00;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
096847;1969-10-27;F;Anápolis;ALEXANDRINA;0.00
118969;0000-00-00;F;Anápolis;CENTRO;0.00
094782;1982-06-18;F;Anápolis;PIRENOPOLIS;0.00
181882;0000-00-00;F;Anápolis;ANAPOLIS;0.00
038450;1966-10-24;F;Anápolis;OURO VERDE;0.00
002921;1947-04-17;F;Anápolis;VILA VERDE;0.00
114707;0000-00-00;F;Anápolis;MARACANANZINHO;0.00
058159;1980-04-01;F;Anápolis;PARQUE IRACEMA;0.00
119415;1989-01-04;M;Anápolis;SILVANIA/GO;0.00
